County,id2,Population,Deaths,rate,high_rate,low_rate
"Putnam County, Georgia",13237,21477,0.0,0.0,0,1
"Putnam County, Illinois",17155,5611,0.0,0.0,0,1
"Putnam County, Indiana",18133,37436,14.0,3.7397157816005985e-05,0,0
"Putnam County, Missouri",29171,4853,0.0,0.0,0,1
"Putnam County, New York",36079,98900,28.0,2.8311425682507585e-05,0,0
"Putnam County, Ohio",39137,34056,12.0,3.5236081747709655e-05,0,0
"Putnam County, Tennessee",47141,75931,18.0,2.3705732836390934e-05,0,0
"Putnam County, West Virginia",54079,56941,10.0,1.7562037898877784e-05,0,0
"Quay County, New Mexico",35037,8365,0.0,0.0,0,1
"Queen Anne's County, Maryland",24035,48929,13.0,2.6569110343559033e-05,0,0
"Queens County, New York",36081,2333054,1182.0,5.0663207966896606e-05,0,0
"Quitman County, Georgia",13239,2335,0.0,0.0,0,1
"Quitman County, Mississippi",28119,7349,0.0,0.0,0,1
"Rabun County, Georgia",13241,16559,0.0,0.0,0,1
"Racine County, Wisconsin",55101,195140,123.0,6.303166957056472e-05,0,0
"Radford city, Virginia",51750,17483,0.0,0.0,0,1
"Rains County, Texas",48379,11314,0.0,0.0,0,1
"Raleigh County, West Virginia",54081,76601,36.0,4.699677549901437e-05,0,0
"Ralls County, Missouri",29173,10224,0.0,0.0,0,1
"Ramsey County, Minnesota",27123,540649,324.0,5.992797545172561e-05,0,0
"Ramsey County, North Dakota",38071,11547,0.0,0.0,0,1
"Randall County, Texas",48381,132501,80.0,6.0376902815827806e-05,0,0
"Randolph County, Alabama",1111,22652,0.0,0.0,0,1
"Randolph County, Arkansas",5121,17448,0.0,0.0,0,1
"Randolph County, Georgia",13243,7177,0.0,0.0,0,1
"Randolph County, Illinois",17157,32621,14.0,4.291713926611692e-05,0,0
"Randolph County, Indiana",18135,25082,0.0,0.0,0,1
"Randolph County, Missouri",29175,24989,10.0,4.001760774740886e-05,0,0
"Randolph County, North Carolina",37151,143416,70.0,4.880905896134323e-05,0,0
"Randolph County, West Virginia",54083,29006,0.0,0.0,0,1
"Rankin County, Mississippi",28121,150228,49.0,3.2617088691855045e-05,0,0
"Ransom County, North Dakota",38073,5404,0.0,0.0,0,1
"Rapides Parish, Louisiana",22079,132424,54.0,4.07781066876095e-05,0,0
"Rappahannock County, Virginia",51157,7388,0.0,0.0,0,1
"Ravalli County, Montana",30081,42088,16.0,3.8015586390420075e-05,0,0
"Rawlins County, Kansas",20153,2549,0.0,0.0,0,1
"Ray County, Missouri",29177,22754,11.0,4.834314845741408e-05,0,0
"Reagan County, Texas",48383,3608,0.0,0.0,0,1
"Real County, Texas",48385,3389,0.0,0.0,0,1
"Red Lake County, Minnesota",27125,4007,0.0,0.0,0,1
"Red River County, Texas",48387,12207,0.0,0.0,0,1
"Red River Parish, Louisiana",22081,8550,0.0,0.0,0,1
"Red Willow County, Nebraska",31145,10722,0.0,0.0,0,1
"Redwood County, Minnesota",27127,15263,12.0,7.862150298106532e-05,1,0
"Reeves County, Texas",48389,14921,0.0,0.0,0,1
"Refugio County, Texas",48391,7321,0.0,0.0,0,1
"Reno County, Kansas",20155,63220,21.0,3.3217336285985445e-05,0,0
"Rensselaer County, New York",36083,160070,54.0,3.373524083213594e-05,0,0
"Renville County, Minnesota",27129,14660,0.0,0.0,0,1
"Renville County, North Dakota",38075,2550,0.0,0.0,0,1
"Republic County, Kansas",20157,4699,0.0,0.0,0,1
"Reynolds County, Missouri",29179,6455,0.0,0.0,0,1
"Rhea County, Tennessee",47143,32442,10.0,3.0824240182479504e-05,0,0
"Rice County, Kansas",20159,9831,0.0,0.0,0,1
"Rice County, Minnesota",27131,65622,14.0,2.1334308616012922e-05,0,0
"Rich County, Utah",49033,2319,0.0,0.0,0,1
"Richardson County, Nebraska",31147,8060,0.0,0.0,0,1
"Richland County, Illinois",17159,15930,0.0,0.0,0,1
"Richland County, Montana",30083,11482,0.0,0.0,0,1
"Richland County, North Dakota",38077,16353,0.0,0.0,0,1
"Richland County, Ohio",39139,121107,51.0,4.211152121677525e-05,0,0
"Richland County, South Carolina",45079,409549,150.0,3.662565407313899e-05,0,0
"Richland County, Wisconsin",55103,17476,0.0,0.0,0,1
"Richland Parish, Louisiana",22083,20430,0.0,0.0,0,1
"Richmond County, Georgia",13245,201647,82.0,4.066512271444653e-05,0,0
"Richmond County, New York",36085,476015,186.0,3.9074398916000546e-05,0,0
"Richmond County, North Carolina",37153,44939,20.0,4.450477313691893e-05,0,0
"Richmond County, Virginia",51159,8774,0.0,0.0,0,1
"Richmond city, Virginia",51760,223170,82.0,3.674328986870995e-05,0,0
"Riley County, Kansas",20161,73343,17.0,2.3178762799449162e-05,0,0
"Ringgold County, Iowa",19159,5068,0.0,0.0,0,1
"Rio Arriba County, New Mexico",35039,40040,31.0,7.742257742257742e-05,1,0
"Rio Blanco County, Colorado",8103,6545,0.0,0.0,0,1
"Rio Grande County, Colorado",8105,11479,0.0,0.0,0,1
"Ripley County, Indiana",18137,28846,10.0,3.4666851556541634e-05,0,0
"Ripley County, Missouri",29181,13817,0.0,0.0,0,1
"Ritchie County, West Virginia",54085,9875,0.0,0.0,0,1
"Riverside County, California",6065,2387741,1331.0,5.574306426031969e-05,0,0
"Roane County, Tennessee",47145,52874,23.0,4.349964065514241e-05,0,0
"Roane County, West Virginia",54087,14208,0.0,0.0,0,1
"Roanoke County, Virginia",51161,94031,46.0,4.892003700907148e-05,0,0
"Roanoke city, Virginia",51770,99660,54.0,5.418422636965683e-05,0,0
"Roberts County, South Dakota",46109,10255,14.0,0.00013651877133105802,1,0
"Roberts County, Texas",48393,916,0.0,0.0,0,1
"Robertson County, Kentucky",21201,2155,0.0,0.0,0,1
"Robertson County, Tennessee",47147,69165,34.0,4.915781103159112e-05,0,0
"Robertson County, Texas",48395,16751,0.0,0.0,0,1
"Robeson County, North Carolina",37155,133235,40.0,3.0022141329230306e-05,0,0
"Rock County, Minnesota",27133,9564,0.0,0.0,0,1
"Rock County, Nebraska",31149,1390,0.0,0.0,0,1
"Rock County, Wisconsin",55105,161620,125.0,7.734191312956318e-05,1,0
"Rock Island County, Illinois",17161,144784,97.0,6.69963531881976e-05,0,0
"Rockbridge County, Virginia",51163,22392,0.0,0.0,0,1
"Rockcastle County, Kentucky",21203,16850,0.0,0.0,0,1
"Rockdale County, Georgia",13247,89355,31.0,3.469307817133904e-05,0,0
"Rockingham County, New Hampshire",33015,303251,200.0,6.595196718230113e-05,0,0
"Rockingham County, North Carolina",37157,91393,45.0,4.923790662304553e-05,0,0
"Rockingham County, Virginia",51165,79744,22.0,2.7588282504012843e-05,0,0
"Rockland County, New York",36087,326780,110.0,3.366179080727095e-05,0,0
"Rockwall County, Texas",48397,93978,20.0,2.1281576539190024e-05,0,0
"Roger Mills County, Oklahoma",40129,3640,0.0,0.0,0,1
"Rogers County, Oklahoma",40131,91766,25.0,2.724320554453719e-05,0,0
"Rolette County, North Dakota",38079,14659,11.0,7.503922504945768e-05,1,0
"Rooks County, Kansas",20163,5076,0.0,0.0,0,1
"Roosevelt County, Montana",30085,11305,19.0,0.0001680672268907563,1,0
"Roosevelt County, New Mexico",35041,19082,0.0,0.0,0,1
"Roscommon County, Michigan",26143,23700,0.0,0.0,0,1
"Roseau County, Minnesota",27135,15626,0.0,0.0,0,1
"Rosebud County, Montana",30087,9287,11.0,0.0001184451383654571,1,0
"Ross County, Ohio",39141,77000,32.0,4.1558441558441555e-05,0,0
"Routt County, Colorado",8107,24648,14.0,5.679974034404414e-05,0,0
"Rowan County, Kentucky",21205,24451,0.0,0.0,0,1
"Rowan County, North Carolina",37159,139933,63.0,4.502154602559797e-05,0,0
"Runnels County, Texas",48399,10448,0.0,0.0,0,1
"Rush County, Indiana",18139,16649,0.0,0.0,0,1
"Rush County, Kansas",20165,3058,0.0,0.0,0,1
"Rusk County, Texas",48401,52732,15.0,2.844572555563984e-05,0,0
"Rusk County, Wisconsin",55107,14127,0.0,0.0,0,1
"Russell County, Alabama",1113,58172,20.0,3.438080176029705e-05,0,0
"Russell County, Kansas",20167,6988,0.0,0.0,0,1
"Russell County, Kentucky",21207,17722,0.0,0.0,0,1
"Russell County, Virginia",51167,27370,11.0,4.01899890390939e-05,0,0
"Rutherford County, North Carolina",37161,66421,38.0,5.7210821878622725e-05,0,0
"Rutherford County, Tennessee",47149,308251,86.0,2.7899341770180795e-05,0,0
"Rutland County, Vermont",50021,59310,27.0,4.5523520485584216e-05,0,0
"Sabine County, Texas",48403,10303,0.0,0.0,0,1
"Sabine Parish, Louisiana",22085,23977,0.0,0.0,0,1
"Sac County, Iowa",19161,9876,0.0,0.0,0,1
"Sacramento County, California",6067,1514460,1113.0,7.349154153955866e-05,1,0
"Sagadahoc County, Maine",23023,35273,16.0,4.5360474016953476e-05,0,0
"Saginaw County, Michigan",26145,192326,73.0,3.795638655200025e-05,0,0
"Saguache County, Colorado",8109,6389,0.0,0.0,0,1
"Salem County, New Jersey",34033,63436,24.0,3.783340689829119e-05,0,0
"Salem city, Virginia",51775,25549,0.0,0.0,0,1
"Saline County, Arkansas",5125,118703,33.0,2.7800476820299402e-05,0,0
"Saline County, Illinois",17165,24307,18.0,7.405274200847493e-05,1,0
"Saline County, Kansas",20169,55142,19.0,3.4456494142396e-05,0,0
"Saline County, Missouri",29195,22980,0.0,0.0,0,1
"Saline County, Nebraska",31151,14331,0.0,0.0,0,1
"Salt Lake County, Utah",49035,1121354,1071.0,9.550953579333556e-05,1,0
"Saluda County, South Carolina",45081,20197,0.0,0.0,0,1
"Sampson County, North Carolina",37163,63124,11.0,1.74260186299981e-05,0,0
"San Augustine County, Texas",48405,8320,0.0,0.0,0,1
"San Benito County, California",6069,59414,0.0,0.0,0,1
"San Bernardino County, California",6071,2140096,1098.0,5.1306109632465086e-05,0,0
"San Diego County, California",6073,3317749,2437.0,7.34534167593751e-05,1,0
"San Francisco County, California",6075,870887,732.0,8.405223639806313e-05,1,0
"San Jacinto County, Texas",48407,27707,10.0,3.6091962319991336e-05,0,0
"San Joaquin County, California",6077,733709,372.0,5.0701299834130426e-05,0,0
"San Juan County, Colorado",8111,694,0.0,0.0,0,1
"San Juan County, New Mexico",35045,115079,119.0,0.00010340722460222977,1,0
"San Juan County, Utah",49037,16895,10.0,5.918910920390648e-05,0,0
"San Juan County, Washington",53055,16339,0.0,0.0,0,1
"San Luis Obispo County, California",6079,282887,222.0,7.847656484744792e-05,1,0
"San Mateo County, California",6081,764797,390.0,5.099392387783948e-05,0,0
"San Miguel County, Colorado",8113,8017,0.0,0.0,0,1
"San Miguel County, New Mexico",35047,27760,16.0,5.7636887608069166e-05,0,0
"San Patricio County, Texas",48409,67655,26.0,3.8430271229029636e-05,0,0
"San Saba County, Texas",48411,5944,0.0,0.0,0,1
"Sanborn County, South Dakota",46111,2396,0.0,0.0,0,1
"Sanders County, Montana",30089,11534,0.0,0.0,0,1
"Sandoval County, New Mexico",35043,142025,81.0,5.703221263861996e-05,0,0
"Sandusky County, Ohio",39143,59330,26.0,4.3822686667790325e-05,0,0
"Sangamon County, Illinois",17167,197499,115.0,5.822814292730596e-05,0,0
"Sanilac County, Michigan",26151,41409,0.0,0.0,0,1
"Sanpete County, Utah",49039,29409,13.0,4.420415519058792e-05,0,0
"Santa Barbara County, California",6083,446170,282.0,6.320460810901674e-05,0,0
"Santa Clara County, California",6085,1919402,1005.0,5.236005797639056e-05,0,0
"Santa Cruz County, Arizona",4023,45985,12.0,2.609546591279765e-05,0,0
"Santa Cruz County, California",6087,274673,236.0,8.592034892399326e-05,1,0
"Santa Fe County, New Mexico",35049,148651,130.0,8.74531621045267e-05,1,0
"Santa Rosa County, Florida",12113,170497,97.0,5.6892496642169654e-05,0,0
"Sarasota County, Florida",12115,412569,373.0,9.040911944426266e-05,1,0
"Saratoga County, New York",36091,227053,116.0,5.108939322537029e-05,0,0
"Sargent County, North Dakota",38081,3890,0.0,0.0,0,1
"Sarpy County, Nebraska",31153,179023,47.0,2.625360987135731e-05,0,0
"Sauk County, Wisconsin",55111,63949,27.0,4.2221144974901876e-05,0,0
"Saunders County, Nebraska",31155,21038,0.0,0.0,0,1
"Sawyer County, Wisconsin",55113,16369,0.0,0.0,0,1
"Schenectady County, New York",36093,154553,73.0,4.7232988036466456e-05,0,0
"Schleicher County, Texas",48413,3056,0.0,0.0,0,1
"Schley County, Georgia",13249,5098,0.0,0.0,0,1
"Schoharie County, New York",36095,31317,12.0,3.831784653702462e-05,0,0
"Schoolcraft County, Michigan",26153,8001,0.0,0.0,0,1
"Schuyler County, Illinois",17169,6923,0.0,0.0,0,1
"Schuyler County, Missouri",29197,4394,0.0,0.0,0,1
"Schuyler County, New York",36097,18099,0.0,0.0,0,1
"Schuylkill County, Pennsylvania",42107,143573,93.0,6.477541041839343e-05,0,0
"Scioto County, Ohio",39145,76088,31.0,4.074229839133635e-05,0,0
"Scotland County, Missouri",29199,4932,0.0,0.0,0,1
"Scotland County, North Carolina",37165,35244,0.0,0.0,0,1
"Scott County, Arkansas",5127,10277,0.0,0.0,0,1
"Scott County, Illinois",17171,5053,0.0,0.0,0,1
"Scott County, Indiana",18143,23730,0.0,0.0,0,1
"Scott County, Iowa",19163,172474,87.0,5.044238551897677e-05,0,0
"Scott County, Kansas",20171,5032,0.0,0.0,0,1
"Scott County, Kentucky",21209,53972,0.0,0.0,0,1
"Scott County, Minnesota",27139,143680,40.0,2.7839643652561248e-05,0,0
"Scott County, Mississippi",28123,28207,0.0,0.0,0,1
"Scott County, Missouri",29201,38745,33.0,8.517228029423151e-05,1,0
"Scott County, Tennessee",47151,21947,0.0,0.0,0,1
"Scott County, Virginia",51169,21930,0.0,0.0,0,1
"Scotts Bluff County, Nebraska",31157,36422,0.0,0.0,0,1
"Screven County, Georgia",13251,14044,0.0,0.0,0,1
"Scurry County, Texas",48415,17333,0.0,0.0,0,1
"Searcy County, Arkansas",5129,7967,0.0,0.0,0,1
"Sebastian County, Arkansas",5131,127793,73.0,5.712362961977573e-05,0,0
"Sedgwick County, Colorado",8115,2407,0.0,0.0,0,1
"Sedgwick County, Kansas",20173,511995,318.0,6.21099815427885e-05,0,0
"Seminole County, Florida",12117,455479,263.0,5.7741410690723395e-05,0,0
"Seminole County, Georgia",13253,8468,0.0,0.0,0,1
"Seminole County, Oklahoma",40133,25207,0.0,0.0,0,1
"Seneca County, New York",36099,34777,0.0,0.0,0,1
"Seneca County, Ohio",39147,55353,18.0,3.2518562679529566e-05,0,0
"Sequatchie County, Tennessee",47153,14897,0.0,0.0,0,1
"Sequoyah County, Oklahoma",40135,41294,23.0,5.5698164382234706e-05,0,0
"Sevier County, Arkansas",5133,16910,0.0,0.0,0,1
"Sevier County, Tennessee",47155,96673,55.0,5.689282426323793e-05,0,0
"Sevier County, Utah",49041,21267,0.0,0.0,0,1
"Seward County, Kansas",20175,22709,0.0,0.0,0,1
"Seward County, Nebraska",31159,17284,0.0,0.0,0,1
"Shackelford County, Texas",48417,3315,0.0,0.0,0,1
"Shannon County, Missouri",29203,8168,0.0,0.0,0,1
"Sharkey County, Mississippi",28125,4552,0.0,0.0,0,1
"Sharp County, Arkansas",5135,17157,0.0,0.0,0,1
"Shasta County, California",6089,179631,158.0,8.79580918661033e-05,1,0
"Shawano County, Wisconsin",55115,41062,12.0,2.922410014124982e-05,0,0
"Shawnee County, Kansas",20177,178146,110.0,6.174710630606356e-05,0,0
"Sheboygan County, Wisconsin",55117,115427,72.0,6.237708681677597e-05,0,0
"Shelby County, Alabama",1117,210622,66.0,3.1335757898035344e-05,0,0
"Shelby County, Illinois",17173,21717,10.0,4.6046875719482436e-05,0,0
"Shelby County, Indiana",18145,44324,19.0,4.2866167313419364e-05,0,0
"Shelby County, Iowa",19165,11800,0.0,0.0,0,1
"Shelby County, Kentucky",21211,46408,0.0,0.0,0,1
"Shelby County, Missouri",29205,6082,0.0,0.0,0,1
"Shelby County, Ohio",39149,48623,19.0,3.907615737408223e-05,0,0
"Shelby County, Tennessee",47157,934603,312.0,3.338315841057647e-05,0,0
"Shelby County, Texas",48419,25579,0.0,0.0,0,1
"Shenandoah County, Virginia",51171,43175,22.0,5.0955414012738855e-05,0,0
"Sherburne County, Minnesota",27141,93528,29.0,3.100675733470191e-05,0,0
"Sheridan County, Kansas",20179,2509,0.0,0.0,0,1
"Sheridan County, Montana",30091,3648,0.0,0.0,0,1
"Sheridan County, Nebraska",31161,5234,0.0,0.0,0,1
"Sheridan County, North Dakota",38083,1322,0.0,0.0,0,1
"Sheridan County, Wyoming",56033,30200,0.0,0.0,0,1
"Sherman County, Kansas",20181,5965,0.0,0.0,0,1
"Sherman County, Nebraska",31163,3054,0.0,0.0,0,1
"Sherman County, Oregon",41055,1710,0.0,0.0,0,1
"Sherman County, Texas",48421,3068,0.0,0.0,0,1
"Shiawassee County, Michigan",26155,68554,31.0,4.521982670595443e-05,0,0
"Shoshone County, Idaho",16079,12452,0.0,0.0,0,1
"Sibley County, Minnesota",27143,14827,0.0,0.0,0,1
"Sierra County, California",6091,2947,0.0,0.0,0,1
"Sierra County, New Mexico",35051,11191,0.0,0.0,0,1
"Silver Bow County, Montana",30093,34553,27.0,7.814082713512575e-05,1,0
"Simpson County, Kentucky",21213,18083,0.0,0.0,0,1
"Simpson County, Mississippi",28127,26912,0.0,0.0,0,1
"Sioux County, Iowa",19167,34898,0.0,0.0,0,1
"Sioux County, Nebraska",31165,1242,0.0,0.0,0,1
"Sioux County, North Dakota",38085,4469,17.0,0.000380398299395838,1,0
"Siskiyou County, California",6093,43603,25.0,5.7335504437768045e-05,0,0
"Sitka City and Borough, Alaska",2220,8830,0.0,0.0,0,1
"Skagit County, Washington",53057,123681,73.0,5.9022808677161406e-05,0,0
"Skagway Municipality, Alaska",2230,1088,0.0,0.0,0,1
"Skamania County, Washington",53059,11510,0.0,0.0,0,1
"Slope County, North Dakota",38087,763,0.0,0.0,0,1
"Smith County, Kansas",20183,3632,0.0,0.0,0,1
"Smith County, Mississippi",28129,15909,0.0,0.0,0,1
"Smith County, Tennessee",47159,19447,0.0,0.0,0,1
"Smith County, Texas",48423,225290,90.0,3.994851080829154e-05,0,0
"Smyth County, Virginia",51173,31062,0.0,0.0,0,1
"Snohomish County, Washington",53061,787620,500.0,6.348238998501816e-05,0,0
"Snyder County, Pennsylvania",42109,40468,11.0,2.7181970940001975e-05,0,0
"Socorro County, New Mexico",35053,17027,0.0,0.0,0,1
"Solano County, California",6095,440207,270.0,6.133478113705598e-05,0,0
"Somerset County, Maine",23025,50915,18.0,3.535303937935775e-05,0,0
"Somerset County, Maryland",24039,25928,0.0,0.0,0,1
"Somerset County, New Jersey",34035,333751,110.0,3.295870274545994e-05,0,0
"Somerset County, Pennsylvania",42111,75061,19.0,2.5312745633551377e-05,0,0
"Somervell County, Texas",48425,8775,0.0,0.0,0,1
"Sonoma County, California",6097,503070,397.0,7.891545908124117e-05,1,0
"Southampton County, Virginia",51175,18057,0.0,0.0,0,1
"Southeast Fairbanks Census Area, Alaska",2240,6876,0.0,0.0,0,1
"Spalding County, Georgia",13255,64806,14.0,2.1602937999567942e-05,0,0
"Spartanburg County, South Carolina",45083,301463,118.0,3.9142448658707705e-05,0,0
"Spencer County, Indiana",18147,20648,0.0,0.0,0,1
"Spencer County, Kentucky",21215,18274,0.0,0.0,0,1
"Spink County, South Dakota",46115,6420,0.0,0.0,0,1
"Spokane County, Washington",53063,499072,376.0,7.533983072582714e-05,1,0
"Spotsylvania County, Virginia",51177,132010,27.0,2.045299598515264e-05,0,0
"St. Bernard Parish, Louisiana",22087,45688,11.0,2.40763438977412e-05,0,0
"St. Charles County, Missouri",29183,390918,205.0,5.244066530576745e-05,0,0
"St. Charles Parish, Louisiana",22089,52923,12.0,2.2674451561702852e-05,0,0
"St. Clair County, Alabama",1115,88019,40.0,4.54447335234438e-05,0,0
"St. Clair County, Illinois",17163,262759,110.0,4.186345662755605e-05,0,0
"St. Clair County, Michigan",26147,159587,91.0,5.7022188524127906e-05,0,0
"St. Clair County, Missouri",29185,9272,0.0,0.0,0,1
"St. Croix County, Wisconsin",55109,88029,41.0,4.6575560326710514e-05,0,0
"St. Francis County, Arkansas",5123,26196,10.0,3.817376698732631e-05,0,0
"St. Francois County, Missouri",29187,66627,30.0,4.5026790940609664e-05,0,0
"St. Helena Parish, Louisiana",22091,10512,0.0,0.0,0,1
"St. James Parish, Louisiana",22093,21557,0.0,0.0,0,1
"St. John the Baptist Parish, Louisiana",22095,43631,11.0,2.5211432238545987e-05,0,0
"St. Johns County, Florida",12109,235087,115.0,4.891806012242276e-05,0,0
"St. Joseph County, Indiana",18141,269141,141.0,5.238889652635608e-05,0,0
"St. Joseph County, Michigan",26149,60853,27.0,4.436921762279592e-05,0,0
"St. Landry Parish, Louisiana",22097,83883,34.0,4.05326466626134e-05,0,0
"St. Lawrence County, New York",36089,110038,43.0,3.907740962213054e-05,0,0
"St. Louis County, Minnesota",27137,199980,126.0,6.300630063006301e-05,0,0
"St. Louis County, Missouri",29189,998581,600.0,6.00852609853382e-05,0,0
"St. Louis city, Missouri",29510,311404,169.0,5.427033692566569e-05,0,0
"St. Lucie County, Florida",12111,306507,169.0,5.513740306094151e-05,0,0
"St. Martin Parish, Louisiana",22099,54007,16.0,2.9625789249541727e-05,0,0
"St. Mary Parish, Louisiana",22101,52093,13.0,2.4955368283646554e-05,0,0
"St. Mary's County, Maryland",24037,112587,32.0,2.8422464405304343e-05,0,0
"St. Tammany Parish, Louisiana",22103,253602,114.0,4.4952326874393735e-05,0,0
"Stafford County, Kansas",20185,4208,0.0,0.0,0,1
"Stafford County, Virginia",51179,144361,36.0,2.493748311524581e-05,0,0
"Stanislaus County, California",6099,541560,293.0,5.410296181401876e-05,0,0
"Stanley County, South Dakota",46117,2993,0.0,0.0,0,1
"Stanly County, North Carolina",37167,60791,14.0,2.3029724794788704e-05,0,0
"Stanton County, Kansas",20187,2062,0.0,0.0,0,1
"Stanton County, Nebraska",31167,5944,0.0,0.0,0,1
"Stark County, Illinois",17175,5776,0.0,0.0,0,1
"Stark County, North Dakota",38089,31199,0.0,0.0,0,1
"Stark County, Ohio",39151,373612,225.0,6.022290504587647e-05,0,0
"Starke County, Indiana",18149,23009,0.0,0.0,0,1
"Starr County, Texas",48427,64122,20.0,3.1190543027354106e-05,0,0
"Staunton city, Virginia",51790,24363,0.0,0.0,0,1
"Ste. Genevieve County, Missouri",29186,18030,0.0,0.0,0,1
"Stearns County, Minnesota",27145,155652,74.0,4.754195256084085e-05,0,0
"Steele County, Minnesota",27147,36805,15.0,4.075533215595707e-05,0,0
"Steele County, North Dakota",38091,1962,0.0,0.0,0,1
"Stephens County, Georgia",13257,25751,0.0,0.0,0,1
"Stephens County, Oklahoma",40137,44090,30.0,6.80426400544341e-05,1,0
"Stephens County, Texas",48429,9906,12.0,0.00012113870381586917,1,0
"Stephenson County, Illinois",17177,45624,14.0,3.0685604068034365e-05,0,0
"Sterling County, Texas",48431,1367,0.0,0.0,0,1
"Steuben County, Indiana",18151,34116,0.0,0.0,0,1
"Steuben County, New York",36101,96940,37.0,3.816793893129771e-05,0,0
"Stevens County, Kansas",20189,5584,0.0,0.0,0,1
"Stevens County, Minnesota",27149,9693,0.0,0.0,0,1
"Stevens County, Washington",53065,44439,15.0,3.3754134881522986e-05,0,0
"Stewart County, Georgia",13259,5705,0.0,0.0,0,1
"Stewart County, Tennessee",47161,13182,0.0,0.0,0,1
"Stillwater County, Montana",30095,9406,0.0,0.0,0,1
"Stoddard County, Missouri",29207,29588,10.0,3.379748546708125e-05,0,0
"Stokes County, North Carolina",37169,46097,16.0,3.47094170987266e-05,0,0
"Stone County, Arkansas",5137,12539,0.0,0.0,0,1
"Stone County, Mississippi",28131,18012,0.0,0.0,0,1
"Stone County, Missouri",29209,31047,13.0,4.18720005153477e-05,0,0
"Stonewall County, Texas",48433,1426,0.0,0.0,0,1
"Storey County, Nevada",32029,4051,0.0,0.0,0,1
"Story County, Iowa",19169,97090,21.0,2.1629416005767844e-05,0,0
"Strafford County, New Hampshire",33017,127428,64.0,5.022444046834291e-05,0,0
"Stutsman County, North Dakota",38093,21128,0.0,0.0,0,1
"Sublette County, Wyoming",56035,9769,0.0,0.0,0,1
"Suffolk County, Massachusetts",25025,784230,364.0,4.641495479642452e-05,0,0
"Suffolk County, New York",36103,1492583,884.0,5.922618708641329e-05,0,0
"Suffolk city, Virginia",51800,89273,22.0,2.4643509235715165e-05,0,0
"Sullivan County, Indiana",18153,20802,0.0,0.0,0,1
"Sullivan County, Missouri",29211,6262,0.0,0.0,0,1
"Sullivan County, New Hampshire",33019,43004,15.0,3.4880476234768856e-05,0,0
"Sullivan County, New York",36105,74801,47.0,6.283338458042005e-05,0,0
"Sullivan County, Pennsylvania",42113,6137,0.0,0.0,0,1
"Sullivan County, Tennessee",47163,156667,78.0,4.9787128112493375e-05,0,0
"Sully County, South Dakota",46119,1421,0.0,0.0,0,1
"Summers County, West Virginia",54089,12872,0.0,0.0,0,1
"Summit County, Colorado",8117,30374,13.0,4.279976295515902e-05,0,0
"Summit County, Ohio",39153,540300,387.0,7.162687395891172e-05,1,0
"Summit County, Utah",49043,40307,12.0,2.977150370903317e-05,0,0
"Sumner County, Kansas",20191,23272,0.0,0.0,0,1
"Sumner County, Tennessee",47165,180063,65.0,3.609847664428561e-05,0,0
"Sumter County, Alabama",1119,13040,0.0,0.0,0,1
"Sumter County, Florida",12119,123996,38.0,3.064614987580245e-05,0,0
"Sumter County, Georgia",13261,30389,0.0,0.0,0,1
"Sumter County, South Carolina",45085,107396,23.0,2.14160676375284e-05,0,0
"Sunflower County, Mississippi",28133,26407,0.0,0.0,0,1
"Surry County, North Carolina",37171,72113,24.0,3.328110049505637e-05,0,0
"Surry County, Virginia",51181,6544,0.0,0.0,0,1
"Susquehanna County, Pennsylvania",42115,40862,16.0,3.91561842298468e-05,0,0
"Sussex County, Delaware",10005,220251,91.0,4.1316497995468805e-05,0,0
"Sussex County, New Jersey",34037,142522,99.0,6.946296010440493e-05,1,0
"Sussex County, Virginia",51183,11504,0.0,0.0,0,1
"Sutter County, California",6101,96651,42.0,4.345531862060403e-05,0,0
"Sutton County, Texas",48435,3869,0.0,0.0,0,1
"Suwannee County, Florida",12121,43794,11.0,2.5117596017719323e-05,0,0
"Swain County, North Carolina",37173,14346,0.0,0.0,0,1
"Sweet Grass County, Montana",30097,3623,0.0,0.0,0,1
"Sweetwater County, Wyoming",56037,44165,12.0,2.717083663534473e-05,0,0
"Swift County, Minnesota",27151,9419,0.0,0.0,0,1
"Swisher County, Texas",48437,7466,0.0,0.0,0,1
"Switzerland County, Indiana",18155,10527,0.0,0.0,0,1
"Talbot County, Georgia",13263,6171,0.0,0.0,0,1
"Talbot County, Maryland",24041,37278,11.0,2.9508020816567412e-05,0,0
"Taliaferro County, Georgia",13265,1593,0.0,0.0,0,1
"Talladega County, Alabama",1121,80103,21.0,2.6216246582525e-05,0,0
"Tallahatchie County, Mississippi",28135,14394,0.0,0.0,0,1
"Tallapoosa County, Alabama",1123,40727,10.0,2.4553735850909716e-05,0,0
"Tama County, Iowa",19171,17319,0.0,0.0,0,1
"Taney County, Missouri",29213,54735,25.0,4.567461404951128e-05,0,0
"Tangipahoa Parish, Louisiana",22105,130710,28.0,2.142146737051488e-05,0,0
"Taos County, New Mexico",35055,33065,28.0,8.468168758505973e-05,1,0
"Tarrant County, Texas",48439,2016872,826.0,4.095450777243177e-05,0,0
"Tate County, Mississippi",28137,28201,0.0,0.0,0,1
"Tattnall County, Georgia",13267,25092,11.0,4.383867368085446e-05,0,0
"Taylor County, Florida",12123,22175,0.0,0.0,0,1
"Taylor County, Georgia",13269,8232,0.0,0.0,0,1
"Taylor County, Iowa",19173,6216,0.0,0.0,0,1
